tahun,wilayah_id,wilayah,sektor_kode,sektor,pdrb_wil,share_wil,share_nas,lq
2020,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",1862.14,0.183208,0.133415,1.3732
2020,6301,Tanah Laut,B,Pertambangan dan Penggalian,2819.71,0.27742,0.07651,3.6259
2020,6301,Tanah Laut,C,Industri Pengolahan,1132.91,0.111462,0.213898,0.5211
2020,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,8.54,0.00084,0.010533,0.0798
2020,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",18.85,0.001855,0.000915,2.0277
2020,6301,Tanah Laut,F,Konstruksi,721.23,0.070959,0.103791,0.6837
2020,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1031.47,0.101482,0.134117,0.7567
2020,6301,Tanah Laut,H,Transportasi dan Pergudangan,586.62,0.057715,0.038079,1.5157
2020,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,154.08,0.015159,0.028952,0.5236
2020,6301,Tanah Laut,J,Informasi dan Komunikasi,351.29,0.034562,0.063113,0.5476
2020,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,141.19,0.013891,0.04428,0.3137
2020,6301,Tanah Laut,L,Real Estat,210.6,0.02072,0.031385,0.6602
2020,6301,Tanah Laut,MN,Jasa Perusahaan,31.25,0.003075,0.018939,0.1623
2020,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",505.96,0.049779,0.035372,1.4073
2020,6301,Tanah Laut,P,Jasa Pendidikan,408.82,0.040222,0.033903,1.1864
2020,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,106.65,0.010493,0.013766,0.7622
2020,6301,Tanah Laut,RSTU,Jasa Lainnya,72.74,0.007157,0.01903,0.3761
2021,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",1894.37,0.180122,0.131609,1.3686
2021,6301,Tanah Laut,B,Pertambangan dan Penggalian,2945.15,0.280033,0.077052,3.6344
2021,6301,Tanah Laut,C,Industri Pengolahan,1191.64,0.113304,0.214146,0.5291
2021,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,8.95,0.000851,0.010765,0.079
2021,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",19.59,0.001863,0.00093,2.0035
2021,6301,Tanah Laut,F,Konstruksi,748.93,0.07121,0.103334,0.6891
2021,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1057.02,0.100504,0.135886,0.7396
2021,6301,Tanah Laut,H,Transportasi dan Pergudangan,595.93,0.056663,0.038068,1.4884
2021,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,157.61,0.014986,0.029124,0.5146
2021,6301,Tanah Laut,J,Informasi dan Komunikasi,374.39,0.035598,0.06528,0.5453
2021,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,139.15,0.013231,0.043548,0.3038
2021,6301,Tanah Laut,L,Real Estat,221.33,0.021045,0.031237,0.6737
2021,6301,Tanah Laut,MN,Jasa Perusahaan,32.34,0.003075,0.018474,0.1664
2021,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",529.79,0.050374,0.034139,1.4755
2021,6301,Tanah Laut,P,Jasa Pendidikan,412.22,0.039195,0.032866,1.1926
2021,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,115.39,0.010972,0.014723,0.7452
2021,6301,Tanah Laut,RSTU,Jasa Lainnya,73.35,0.006974,0.018818,0.3706
2022,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",1944.2,0.17585,0.128232,1.3713
2022,6301,Tanah Laut,B,Pertambangan dan Penggalian,3128.4,0.282959,0.076639,3.6921
2022,6301,Tanah Laut,C,Industri Pengolahan,1238.55,0.112025,0.214034,0.5234
2022,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,9.65,0.000873,0.010936,0.0798
2022,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",20.56,0.00186,0.000915,2.0334
2022,6301,Tanah Laut,F,Konstruksi,779.73,0.070525,0.100446,0.7021
2022,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1133.14,0.102491,0.13664,0.7501
2022,6301,Tanah Laut,H,Transportasi dan Pergudangan,677.21,0.061253,0.043481,1.4087
2022,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,167.92,0.015188,0.031066,0.4889
2022,6301,Tanah Laut,J,Informasi dan Komunikasi,399.19,0.036106,0.067009,0.5388
2022,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,139.91,0.012655,0.042298,0.2992
2022,6301,Tanah Laut,L,Real Estat,231.48,0.020937,0.030276,0.6915
2022,6301,Tanah Laut,MN,Jasa Perusahaan,34.57,0.003127,0.019147,0.1633
2022,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",526.94,0.047661,0.03335,1.4291
2022,6301,Tanah Laut,P,Jasa Pendidikan,425.93,0.038525,0.031488,1.2235
2022,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,120.68,0.010915,0.014415,0.7572
2022,6301,Tanah Laut,RSTU,Jasa Lainnya,77.96,0.007051,0.019628,0.3593
2023,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",1984.24,0.171288,0.123657,1.3852
2023,6301,Tanah Laut,B,Pertambangan dan Penggalian,3245.04,0.280126,0.077418,3.6184
2023,6301,Tanah Laut,C,Industri Pengolahan,1304.55,0.112614,0.21319,0.5282
2023,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,10.43,0.0009,0.010921,0.0824
2023,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",21.48,0.001854,0.000913,2.0306
2023,6301,Tanah Laut,F,Konstruksi,837.13,0.072265,0.100312,0.7204
2023,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1205.29,0.104046,0.136375,0.7629
2023,6301,Tanah Laut,H,Transportasi dan Pergudangan,743.98,0.064224,0.047169,1.3616
2023,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,182.79,0.015779,0.03253,0.4851
2023,6301,Tanah Laut,J,Informasi dan Komunikasi,422.09,0.036437,0.06863,0.5309
2023,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,148.66,0.012833,0.042186,0.3042
2023,6301,Tanah Laut,L,Real Estat,248.62,0.021462,0.029232,0.7342
2023,6301,Tanah Laut,MN,Jasa Perusahaan,37.08,0.003201,0.019729,0.1622
2023,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",545.44,0.047085,0.032225,1.4611
2023,6301,Tanah Laut,P,Jasa Pendidikan,435.06,0.037556,0.030504,1.2312
2023,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,128.36,0.011081,0.014361,0.7716
2023,6301,Tanah Laut,RSTU,Jasa Lainnya,83.97,0.007249,0.020648,0.3511
2024,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",2141.88,0.176078,0.118436,1.4867
2024,6301,Tanah Laut,B,Pertambangan dan Penggalian,3345.67,0.275038,0.077256,3.5601
2024,6301,Tanah Laut,C,Industri Pengolahan,1373.52,0.112913,0.211799,0.5331
2024,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,11.26,0.000926,0.010885,0.085
2024,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",22.16,0.001822,0.000882,2.0646
2024,6301,Tanah Laut,F,Konstruksi,884.11,0.07268,0.102128,0.7117
2024,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1258.16,0.10343,0.13608,0.7601
2024,6301,Tanah Laut,H,Transportasi dan Pergudangan,770.08,0.063306,0.048771,1.298
2024,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,196.59,0.016161,0.033565,0.4815
2024,6301,Tanah Laut,J,Informasi dan Komunikasi,441.8,0.036319,0.070235,0.5171
2024,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,158.7,0.013046,0.042033,0.3104
2024,6301,Tanah Laut,L,Real Estat,259.67,0.021347,0.028505,0.7489
2024,6301,Tanah Laut,MN,Jasa Perusahaan,39.04,0.003209,0.020342,0.1578
2024,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",583.41,0.04796,0.032628,1.4699
2024,6301,Tanah Laut,P,Jasa Pendidikan,452.51,0.0372,0.030111,1.2354
2024,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,134.57,0.011063,0.014773,0.7488
2024,6301,Tanah Laut,RSTU,Jasa Lainnya,91.26,0.007502,0.021568,0.3478
2025,6301,Tanah Laut,A,"Pertanian, Kehutanan, dan Perikanan",2263.05,0.176943,0.11862,1.4917
2025,6301,Tanah Laut,B,Pertambangan dan Penggalian,3426.06,0.267876,0.072978,3.6706
2025,6301,Tanah Laut,C,Industri Pengolahan,1480.91,0.115789,0.21207,0.546
2025,6301,Tanah Laut,D,Pengadaan Listrik dan Gas,12.32,0.000963,0.010672,0.0903
2025,6301,Tanah Laut,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",23.25,0.001818,0.000847,2.1464
2025,6301,Tanah Laut,F,Konstruksi,920.33,0.071959,0.100819,0.7137
2025,6301,Tanah Laut,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,1351.12,0.105641,0.136507,0.7739
2025,6301,Tanah Laut,H,Transportasi dan Pergudangan,820.12,0.064123,0.050449,1.2711
2025,6301,Tanah Laut,I,Penyediaan Akomodasi dan Makan Minum,220.93,0.017274,0.034282,0.5039
2025,6301,Tanah Laut,J,Informasi dan Komunikasi,477.82,0.03736,0.072363,0.5163
2025,6301,Tanah Laut,K,Jasa Keuangan dan Asuransi,168.15,0.013147,0.041551,0.3164
2025,6301,Tanah Laut,L,Real Estat,273.31,0.02137,0.028076,0.7611
2025,6301,Tanah Laut,MN,Jasa Perusahaan,41.6,0.003253,0.021103,0.1541
2025,6301,Tanah Laut,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",598.65,0.046807,0.032224,1.4525
2025,6301,Tanah Laut,P,Jasa Pendidikan,471.6,0.036873,0.030062,1.2266
2025,6301,Tanah Laut,Q,Jasa Kesehatan dan Kegiatan Sosial,141.48,0.011062,0.014834,0.7457
2025,6301,Tanah Laut,RSTU,Jasa Lainnya,99.02,0.007742,0.022545,0.3434
2020,6302,Kotabaru,A,"Pertanian, Kehutanan, dan Perikanan",3290.0,0.19012,0.133415,1.425
2020,6302,Kotabaru,B,Pertambangan dan Penggalian,4024.01,0.232536,0.07651,3.0393
2020,6302,Kotabaru,C,Industri Pengolahan,5425.98,0.313552,0.213898,1.4659
2020,6302,Kotabaru,D,Pengadaan Listrik dan Gas,6.26,0.000362,0.010533,0.0343
2020,6302,Kotabaru,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",14.32,0.000828,0.000915,0.9048
2020,6302,Kotabaru,F,Konstruksi,908.11,0.052477,0.103791,0.5056
2020,6302,Kotabaru,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,797.8,0.046103,0.134117,0.3437
2020,6302,Kotabaru,H,Transportasi dan Pergudangan,973.98,0.056284,0.038079,1.4781
2020,6302,Kotabaru,I,Penyediaan Akomodasi dan Makan Minum,115.77,0.00669,0.028952,0.2311
2020,6302,Kotabaru,J,Informasi dan Komunikasi,96.11,0.005554,0.063113,0.088
2020,6302,Kotabaru,K,Jasa Keuangan dan Asuransi,194.53,0.011241,0.04428,0.2539
2020,6302,Kotabaru,L,Real Estat,175.03,0.010114,0.031385,0.3223
2020,6302,Kotabaru,MN,Jasa Perusahaan,23.44,0.001355,0.018939,0.0715
2020,6302,Kotabaru,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",628.47,0.036318,0.035372,1.0267
2020,6302,Kotabaru,P,Jasa Pendidikan,354.18,0.020467,0.033903,0.6037
2020,6302,Kotabaru,Q,Jasa Kesehatan dan Kegiatan Sosial,172.12,0.009946,0.013766,0.7225
2020,6302,Kotabaru,RSTU,Jasa Lainnya,104.75,0.006053,0.01903,0.3181
2021,6302,Kotabaru,A,"Pertanian, Kehutanan, dan Perikanan",3354.79,0.18758,0.131609,1.4253
2021,6302,Kotabaru,B,Pertambangan dan Penggalian,4169.93,0.233158,0.077052,3.026
2021,6302,Kotabaru,C,Industri Pengolahan,5651.26,0.315985,0.214146,1.4756
2021,6302,Kotabaru,D,Pengadaan Listrik dan Gas,6.56,0.000367,0.010765,0.0341
2021,6302,Kotabaru,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",14.15,0.000791,0.00093,0.851
2021,6302,Kotabaru,F,Konstruksi,933.57,0.0522,0.103334,0.5052
2021,6302,Kotabaru,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,813.11,0.045464,0.135886,0.3346
2021,6302,Kotabaru,H,Transportasi dan Pergudangan,999.37,0.055879,0.038068,1.4679
2021,6302,Kotabaru,I,Penyediaan Akomodasi dan Makan Minum,122.84,0.006868,0.029124,0.2358
2021,6302,Kotabaru,J,Informasi dan Komunikasi,103.91,0.00581,0.06528,0.089
2021,6302,Kotabaru,K,Jasa Keuangan dan Asuransi,197.41,0.011038,0.043548,0.2535
2021,6302,Kotabaru,L,Real Estat,179.25,0.010023,0.031237,0.3209
2021,6302,Kotabaru,MN,Jasa Perusahaan,23.96,0.00134,0.018474,0.0725
2021,6302,Kotabaru,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",659.89,0.036897,0.034139,1.0808
2021,6302,Kotabaru,P,Jasa Pendidikan,360.8,0.020174,0.032866,0.6138
2021,6302,Kotabaru,Q,Jasa Kesehatan dan Kegiatan Sosial,186.65,0.010436,0.014723,0.7089
2021,6302,Kotabaru,RSTU,Jasa Lainnya,107.13,0.00599,0.018818,0.3183
2022,6302,Kotabaru,A,"Pertanian, Kehutanan, dan Perikanan",3455.03,0.184727,0.128232,1.4406
2022,6302,Kotabaru,B,Pertambangan dan Penggalian,4386.21,0.234514,0.076639,3.06
2022,6302,Kotabaru,C,Industri Pengolahan,5875.82,0.314157,0.214034,1.4678
2022,6302,Kotabaru,D,Pengadaan Listrik dan Gas,7.08,0.000379,0.010936,0.0346
2022,6302,Kotabaru,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",14.72,0.000787,0.000915,0.8606
2022,6302,Kotabaru,F,Konstruksi,993.72,0.05313,0.100446,0.5289
2022,6302,Kotabaru,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,855.87,0.04576,0.13664,0.3349
2022,6302,Kotabaru,H,Transportasi dan Pergudangan,1105.96,0.059131,0.043481,1.3599
2022,6302,Kotabaru,I,Penyediaan Akomodasi dan Makan Minum,132.58,0.007089,0.031066,0.2282
2022,6302,Kotabaru,J,Informasi dan Komunikasi,113.02,0.006043,0.067009,0.0902
2022,6302,Kotabaru,K,Jasa Keuangan dan Asuransi,195.64,0.01046,0.042298,0.2473
2022,6302,Kotabaru,L,Real Estat,187.01,0.009999,0.030276,0.3302
2022,6302,Kotabaru,MN,Jasa Perusahaan,25.54,0.001366,0.019147,0.0713
2022,6302,Kotabaru,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",673.28,0.035998,0.03335,1.0794
2022,6302,Kotabaru,P,Jasa Pendidikan,373.45,0.019967,0.031488,0.6341
2022,6302,Kotabaru,Q,Jasa Kesehatan dan Kegiatan Sosial,194.53,0.010401,0.014415,0.7215
2022,6302,Kotabaru,RSTU,Jasa Lainnya,113.98,0.006094,0.019628,0.3105
2023,6302,Kotabaru,A,"Pertanian, Kehutanan, dan Perikanan",3556.53,0.18234,0.123657,1.4746
2023,6302,Kotabaru,B,Pertambangan dan Penggalian,4529.31,0.232213,0.077418,2.9995
2023,6302,Kotabaru,C,Industri Pengolahan,6094.41,0.312454,0.21319,1.4656
2023,6302,Kotabaru,D,Pengadaan Listrik dan Gas,7.64,0.000392,0.010921,0.0359
2023,6302,Kotabaru,E,"Pengadaan Air, Pengelolaan Sampah, Limbah & Daur Ulang",14.78,0.000758,0.000913,0.8298
2023,6302,Kotabaru,F,Konstruksi,1075.34,0.055132,0.100312,0.5496
2023,6302,Kotabaru,G,Perdagangan Besar & Eceran; Reparasi Mobil & Sepeda Motor,903.06,0.046299,0.136375,0.3395
2023,6302,Kotabaru,H,Transportasi dan Pergudangan,1212.98,0.062188,0.047169,1.3184
2023,6302,Kotabaru,I,Penyediaan Akomodasi dan Makan Minum,144.58,0.007412,0.03253,0.2279
2023,6302,Kotabaru,J,Informasi dan Komunikasi,121.22,0.006215,0.06863,0.0906
2023,6302,Kotabaru,K,Jasa Keuangan dan Asuransi,206.03,0.010563,0.042186,0.2504
2023,6302,Kotabaru,L,Real Estat,197.6,0.010131,0.029232,0.3466
2023,6302,Kotabaru,MN,Jasa Perusahaan,27.26,0.001398,0.019729,0.0708
2023,6302,Kotabaru,O,"Administrasi Pemerintahan, Pertahanan & Jaminan Sosial",701.39,0.03596,0.032225,1.1159
